Unnamed: 0,time,club,id,first_name,gender,trained_10_week,trained_im,has_trainer,Age,VO2 Max,BMI,n Marathons run,Cadence
6937,01:43:49,0,6915,Eleanor,female,3,4,0,29,34.01,21.33,7,160
4480,01:43:49,0,4464,Carley,female,1,3,0,20,26.04,22.62,5,170
6157,01:43:48,1,6138,Sue,female,0,3,1,37,23.41,21.28,3,163
1461,01:43:47,0,1459,Mandy,female,3,4,0,20,37.48,23.94,6,168
1460,01:43:45,0,1458,Suzanne,female,3,5,0,33,45.31,22.16,6,168
12314,01:43:45,0,12277,April,female,1,4,0,32,26.95,24.23,10,162
13147,01:43:42,0,13106,Lisa,female,3,3,0,24,27.3,23.21,1,165
4479,01:43:42,0,4463,Sandra,female,3,6,1,28,31.87,21.7,8,163
290,01:43:41,0,290,Jamie,female,0,4,0,32,44.55,21.37,4,157
12313,01:43:41,0,12276,Maria,female,0,0,0,43,33.34,21.73,5,162
6156,01:43:41,1,6137,Rita,female,0,3,1,24,29.84,22.92,6,162
1458,01:43:40,0,1456,Amie,female,3,3,0,45,43.2,18.81,4,159
12312,01:43:40,1,12275,Sarah,female,4,4,0,39,31.02,22.61,9,158
2731,01:43:40,0,2721,Jemma,female,2,4,0,27,31.76,20.42,3,163
7310,01:43:40,1,7288,Samantha,female,1,2,0,34,40.05,21.76,3,164
3588,01:43:39,0,3576,Marilyn,female,3,4,0,18,29.49,22.88,4,161
12311,01:43:39,0,12274,Megan,female,2,2,0,31,39.04,21.35,7,162
8935,01:43:39,0,8911,Anna,female,0,2,0,44,34.17,21.88,2,161
2730,01:43:38,1,2720,Liz,female,2,2,1,38,39.64,21.8,6,173
6936,01:43:37,1,6914,Tanya,female,1,2,0,38,47.54,20.87,5,161
10432,01:43:37,0,10402,Lucy,female,1,6,0,34,28.21,23.6,3,162
12309,01:43:37,0,12272,Pia,female,4,4,0,38,26.48,23.5,6,170
5115,01:43:37,0,5097,Ella,female,7,7,0,54,45.0,21.56,10,165
2729,01:43:36,0,2719,Anna,female,5,5,0,47,40.41,22.66,4,174
8932,01:43:36,1,8908,Mariah,female,0,1,0,27,36.56,24.12,3,150
8929,01:43:35,1,8905,Lynsey,female,6,6,1,52,35.98,18.74,3,160
5113,01:43:35,0,5095,Lucy,female,7,7,0,31,33.78,22.76,3,170
4478,01:43:34,0,4462,Sarah,female,0,0,0,21,35.09,22.43,2,164
11169,01:43:33,0,11136,Elizabeth,female,0,4,0,35,48.0,22.75,4,171
14197,01:43:33,0,14155,Dawn,female,3,3,0,47,21.89,21.15,5,161
6154,01:43:32,0,6135,Katie,female,2,3,0,39,13.71,22.04,4,166
1457,01:43:32,0,1455,Lisa,female,0,3,0,33,40.74,18.86,5,169
10431,01:43:32,0,10401,Chloe,female,7,7,0,33,25.26,20.21,5,158
8928,01:43:32,0,8904,Gemma,female,5,5,0,41,38.69,24.01,5,159
5112,01:43:32,1,5094,Tania,female,3,3,0,31,16.77,22.37,4,161
8926,01:43:31,0,8902,Emily,female,0,2,0,43,27.55,22.38,7,164
14196,01:43:31,0,14154,Tammy,female,4,4,0,27,38.38,18.86,2,160
7829,01:43:31,1,7807,Tracy,female,2,7,0,38,21.14,24.11,5,161
4477,01:43:31,1,4461,Fiona,female,0,6,1,36,32.03,22.31,7,157
6152,01:43:30,0,6133,Marina,female,9,9,0,31,23.41,20.12,6,157
13145,01:43:30,0,13104,Collette,female,3,4,0,36,36.62,19.8,10,164
6150,01:43:28,0,6131,Karen,female,4,4,0,26,32.33,22.99,4,172
8925,01:43:28,0,8901,Emma,female,5,5,0,34,34.83,20.98,5,163
4476,01:43:28,0,4460,Lucie,female,0,4,0,45,34.73,23.88,9,152
13144,01:43:27,0,13103,Cassie,female,4,4,0,49,43.92,19.88,9,160
11167,01:43:27,0,11134,Julia,female,0,5,0,30,58.9,23.57,5,158
4475,01:43:26,0,4459,Laura,female,2,6,0,43,41.21,21.99,7,158
14194,01:43:26,0,14152,Joanne,female,3,4,0,31,32.95,20.69,5,162
6149,01:43:26,0,6130,Anna,female,3,3,0,30,25.69,23.38,9,168
10429,01:43:26,0,10399,Laura,female,1,5,0,23,34.1,23.18,3,165
1454,01:43:25,1,1452,Vickie,female,0,4,1,25,37.85,25.44,2,169
4474,01:43:23,0,4458,Rebecca,female,1,6,0,33,47.6,20.11,3,168
2725,01:43:23,1,2715,Elizabeth,female,4,5,1,33,29.64,23.13,4,161
12306,01:43:23,0,12269,Eleanor,female,7,7,0,45,35.8,20.15,9,164
7308,01:43:22,0,7286,Halszka,female,3,3,0,34,40.24,23.98,3,171
9581,01:43:22,0,9554,Kellie,female,0,4,0,40,28.88,20.49,2,160
287,01:43:22,0,287,Aida,female,0,4,0,42,16.03,22.48,8,168
13143,01:43:22,0,13102,Louise,female,3,3,0,38,20.39,23.94,8,167
288,01:43:22,0,288,Clare,female,4,4,0,45,29.42,20.34,4,177
6935,01:43:21,0,6913,Tracy,female,4,5,0,36,30.97,19.78,0,162
14192,01:43:21,1,14150,Ruth,female,0,3,0,43,23.01,22.31,6,162
4473,01:43:21,0,4457,Lara,female,5,5,0,21,34.57,22.12,2,169
14657,01:43:20,1,14610,Sue,female,0,3,0,38,28.47,23.28,2,163
14191,01:43:20,0,14149,Emma,female,4,4,0,41,51.14,23.27,12,167
1452,01:43:19,1,1450,Amanda,female,2,3,1,18,38.01,20.48,7,171
12304,01:43:19,0,12267,Danielle,female,0,6,0,43,39.55,22.36,7,158
8922,01:43:18,0,8898,Kate,female,2,2,0,35,21.58,22.82,4,170
13142,01:43:18,0,13101,Alison,female,2,2,0,31,37.46,22.57,0,161
2724,01:43:18,0,2714,Hayley,female,1,3,0,42,42.22,21.78,7,161
11165,01:43:16,0,11132,Fran,female,6,6,0,36,36.72,18.03,6,170
9829,01:43:15,0,9802,Emily,female,4,4,0,38,44.58,22.27,5,156
14189,01:43:15,1,14147,Courtney,female,3,6,1,33,31.68,23.51,6,158
6145,01:43:15,0,6126,Katie,female,1,4,0,39,49.55,23.12,9,166
1451,01:43:15,1,1449,Dee,female,0,2,1,46,11.31,23.01,9,164
1450,01:43:15,0,1448,Lynne,female,5,5,0,50,23.66,21.56,10,172
286,01:43:14,0,286,Lorraine,female,3,5,0,26,42.64,18.82,8,170
14186,01:43:14,1,14144,Amy,female,3,3,0,39,28.97,19.62,7,157
2723,01:43:14,1,2713,Emma,female,1,3,1,41,34.28,22.07,4,172
9580,01:43:14,0,9553,Betty,female,3,5,0,29,36.72,22.01,3,157
11164,01:43:14,0,11131,Tessa,female,0,2,0,23,27.84,19.73,5,156
2722,01:43:12,0,2712,Amanda,female,3,5,0,36,51.7,21.26,6,166
6144,01:43:12,1,6125,Vicki,female,4,4,1,29,48.71,21.22,3,164
8921,01:43:12,0,8897,Sue,female,3,4,0,25,30.75,22.45,2,161
2721,01:43:12,0,2711,Pauline,female,0,3,0,18,39.9,23.57,3,162
7306,01:43:11,0,7284,Magdalena,female,7,7,0,31,44.73,19.13,5,170
1447,01:43:11,0,1445,Louise,female,1,4,0,38,42.28,22.32,4,166
1446,01:43:10,0,1444,Marion,female,2,6,0,34,37.61,19.35,10,162
14183,01:43:09,1,14141,Katie,female,1,4,1,40,44.04,22.52,2,165
14184,01:43:09,0,14142,Lisa,female,1,4,0,27,18.42,21.08,6,160
14185,01:43:09,0,14143,Eve,female,6,6,0,32,43.94,22.89,6,167
3586,01:43:09,0,3574,Claire,female,3,3,0,25,12.71832328554809,23.8,2,171
8918,01:43:07,0,8894,Cathy,female,6,6,0,38,47.82,23.89,8,172
10425,01:43:06,1,10395,Mary,female,1,2,1,41,35.3,23.01,5,174
7826,01:43:06,0,7804,Erin,female,0,2,0,55,26.18,23.41,9,155
2720,01:43:05,0,2710,Sabrina,female,2,4,0,31,32.74,20.15,7,157
12303,01:43:05,0,12266,Dorota,female,1,5,0,35,42.37,23.58,4,166
4058,01:43:04,0,4045,Glyn,female,1,2,0,42,22.57,23.0,6,168
2718,01:43:04,0,2708,Gemma,female,1,2,0,23,35.11,23.36,8,153
12302,01:43:04,0,12265,Natalie,female,4,4,0,42,44.08,20.72,5,165
6143,01:43:03,0,6124,Jennifer,female,1,4,0,34,26.18,19.97,4,162
6142,01:43:03,1,6123,Claudine,female,2,4,0,32,31.29,23.15,1,169
14180,01:43:03,0,14138,Charlene,female,2,4,0,49,13.57,23.72,2,170
14179,01:43:03,0,14137,Lucy,female,3,4,0,24,29.3,18.63,4,164
7825,01:43:03,0,7803,Louisa,female,4,4,0,38,28.65,18.57,2,172
8915,01:43:02,1,8891,Megan,female,6,6,1,25,49.43,20.11,1,178
10424,01:43:02,0,10394,Hilary,female,0,5,0,35,40.75,21.66,6,161
6141,01:43:01,1,6122,Robyn,female,0,5,0,24,30.94,20.31,5,164
2715,01:43:01,0,2705,Megan,female,0,3,0,35,27.23,22.44,2,166
13139,01:43:00,1,13098,Fiona,female,1,4,0,29,38.43,20.08,7,167
6140,01:43:00,1,6121,Sharon,female,7,7,1,31,26.98,20.39,5,172
1440,01:43:00,0,1438,Rebecca,female,2,5,0,25,31.08,22.75,9,161
12299,01:42:59,1,12262,Jenna,female,3,5,1,29,18.97,22.27,7,156
2714,01:42:59,0,2704,Susi,female,0,3,0,38,47.59,21.2,11,173
14178,01:42:59,0,14136,Tracey,female,0,2,0,32,42.18,21.07,6,164
11161,01:42:59,1,11128,Aine,female,0,4,1,35,22.06,22.05,2,163
11162,01:42:59,0,11129,Annabel,female,3,4,0,33,37.53,22.84,8,168
12297,01:42:57,0,12260,Grace,female,3,7,0,26,16.21,19.7,1,161
12296,01:42:57,0,12259,Heather,female,1,4,0,18,43.86,19.19,6,163
12298,01:42:57,0,12261,Michelle,female,6,6,0,38,43.05,21.67,8,168
13138,01:42:56,0,13097,Emma,female,3,3,0,39,40.87,22.36,4,161
1439,01:42:56,0,1437,Bernie,female,2,2,0,34,20.07,22.28,8,163
2712,01:42:54,0,2702,Emma,female,3,4,0,51,24.5,21.55,8,156
280,01:42:54,0,280,Tracy,female,3,4,0,30,22.7,20.45,6,157
1438,01:42:54,0,1436,Colette,female,6,6,0,38,20.72,22.49,6,161
8912,01:42:54,0,8888,Hannah,female,5,5,0,34,36.73,23.82,7,164
4056,01:42:53,0,4043,Carol,female,6,6,0,30,43.23,23.27,4,157
13136,01:42:53,0,13095,Victoria,female,0,1,0,27,48.09,22.83,6,161
3584,01:42:52,0,3572,Elisa,female,6,6,0,32,39.1,21.63,5,158
10422,01:42:52,0,10392,Julia,female,4,7,0,33,30.97,20.74,11,160
8909,01:42:52,0,8885,Claire,female,5,5,0,20,40.8,21.45,7,166
1436,01:42:51,1,1434,Jane,female,5,5,1,35,20.51,21.87,7,170
1434,01:42:51,0,1432,Lucie,female,1,4,0,30,44.08,18.79,2,167
1435,01:42:51,0,1433,Helen,female,3,4,0,52,62.85,22.41,5,164
14172,01:42:51,1,14130,Sharon,female,1,2,0,31,45.23,21.75,5,154
1433,01:42:50,0,1431,Catherine,female,0,6,0,34,24.1,17.61,4,160
5102,01:42:50,0,5084,Deborah,female,1,5,0,37,23.62,21.02,2,167
6139,01:42:50,0,6120,Deborah,female,1,4,0,18,51.38,23.07,3,165
5101,01:42:49,1,5083,Michelle,female,0,2,0,23,44.49,22.08,4,163
10420,01:42:48,0,10390,Eva,female,5,5,0,27,19.6,21.08,4,160
6138,01:42:48,0,6119,Jenny,female,0,1,0,51,22.58,22.67,5,164
7822,01:42:48,0,7800,Kim,female,3,3,0,36,25.39,22.11,8,162
3583,01:42:48,0,3571,Liliana,female,1,6,0,40,31.97,21.61,0,165
4469,01:42:46,0,4453,Emma,female,0,1,0,55,43.55,18.23,3,164
6135,01:42:45,0,6116,Stephanie,female,4,4,0,34,31.54,19.38,2,165
13418,01:42:44,1,13376,Mandy,female,4,4,0,47,24.0,21.77,5,166
3580,01:42:44,0,3568,Claire,female,0,4,0,44,39.49,22.14,8,162
4468,01:42:42,0,4452,Karen,female,0,5,0,25,27.68,23.23,3,163
11158,01:42:42,0,11125,Julie,female,3,4,0,32,42.69,20.83,10,154
6933,01:42:42,1,6911,Victoria,female,3,4,0,58,42.22,18.49,3,156
2709,01:42:41,0,2699,Sophie,female,0,4,0,31,45.02,21.88,7,162
7821,01:42:41,0,7799,Libby,female,6,6,0,41,30.59,24.68,2,169
9576,01:42:40,0,9549,Emma,female,0,5,0,27,33.33,21.97,6,166
275,01:42:39,0,275,Hannah,female,1,2,0,41,27.8,22.14,3,167
14168,01:42:38,0,14126,Lauren,female,5,5,0,47,34.41,20.96,1,160
4055,01:42:37,0,4042,Clare,female,1,3,0,27,28.38,22.0,5,160
14167,01:42:37,0,14125,Lucy,female,0,3,0,37,44.9,19.72,4,155
7820,01:42:37,1,7798,Julie,female,1,3,0,28,35.52,24.03,8,167
6133,01:42:36,1,6114,Sarah,female,5,5,1,33,28.96,23.44,6,163
11156,01:42:36,0,11123,Gina,female,2,2,0,31,19.68,23.05,0,167
10419,01:42:35,0,10389,Kotryna,female,0,3,0,31,46.41,23.21,5,159
1429,01:42:35,0,1427,Candi,female,0,4,0,25,15.35,21.52,9,169
12290,01:42:35,0,12253,Laura,female,0,3,0,35,25.36,20.06,5,159
1427,01:42:34,0,1425,Julie,female,7,7,0,23,38.02,22.81,0,171
12289,01:42:34,0,12252,Nancy,female,1,5,0,43,42.07,21.87,7,167
3579,01:42:34,0,3567,Elizabeth,female,0,4,0,39,26.07,24.01,3,164
7818,01:42:33,0,7796,Emily,female,3,4,0,26,35.33,21.04,7,157
6131,01:42:32,0,6112,Sarah,female,3,3,0,26,25.73,22.39,2,165
14166,01:42:31,0,14124,Freya,female,1,6,0,31,27.09,20.92,9,165
3577,01:42:31,0,3565,Sophia,female,4,4,0,21,40.96,20.38,2,156
273,01:42:30,0,273,Angela,female,2,5,0,21,41.96,21.45,3,162
10417,01:42:30,0,10387,Sarah,female,3,3,0,41,37.13,20.37,4,162
10418,01:42:30,0,10388,Victoria,female,2,3,0,39,49.8,21.39,10,166
6129,01:42:30,0,6110,Becky,female,3,3,0,38,40.27,20.64,8,160
6930,01:42:30,0,6908,Megan,female,1,5,0,45,23.46,21.16,10,160
4467,01:42:28,0,4451,Hayley,female,1,3,0,48,34.76,22.37,7,163
2705,01:42:27,1,2695,Sylvia,female,4,4,0,48,37.65,21.37,0,161
12286,01:42:26,0,12249,Rio,female,1,5,0,39,31.62,24.49,2,170
6128,01:42:25,0,6109,Angela,female,1,5,0,23,31.58,24.25,4,158
12285,01:42:25,0,12248,Joanna,female,3,4,0,45,28.51,19.92,9,171
8902,01:42:25,0,8878,Sue,female,4,6,0,30,29.44,22.34,7,155
272,01:42:25,0,272,Jade,female,4,6,0,28,20.07,27.25,6,161
2702,01:42:24,0,2692,Lyndsey,female,0,3,0,42,38.9,22.41,7,161
2703,01:42:24,0,2693,Shannon,female,1,1,0,39,33.28,21.93,4,157
11152,01:42:24,0,11119,Bryony,female,4,4,0,34,36.64,21.87,7,168
10416,01:42:23,0,10386,Ilona,female,2,3,0,23,44.51,21.93,7,164
3574,01:42:23,0,3562,Lauren,female,2,4,0,38,25.52,21.04,5,165
1424,01:42:23,0,1422,Jenni,female,0,5,0,50,48.9,21.25,6,163
6127,01:42:23,0,6108,Rachael,female,3,4,0,34,18.92,20.85,1,162
4054,01:42:22,0,4041,Isabella,female,2,3,0,47,34.8,21.49,9,166
1421,01:42:21,0,1419,Johanna,female,0,5,0,33,46.7,20.86,6,167
1422,01:42:21,1,1420,Jill,female,2,3,0,22,31.54,22.79,3,169
14164,01:42:21,0,14122,Katy,female,4,4,0,30,44.16,20.7,6,171
4465,01:42:21,0,4449,Naomi,female,1,2,0,34,32.18,22.65,5,176
14163,01:42:21,0,14121,Abby,female,1,3,0,26,31.94,22.08,2,167
6125,01:42:21,1,6106,Rachel,female,2,3,0,35,36.35,22.06,3,157
6124,01:42:21,1,6105,Julie,female,3,3,1,40,24.75,22.12,7,157
3572,01:42:21,0,3560,Liz,female,3,3,0,49,35.02,22.52,7,160
12282,01:42:20,1,12245,Sallie,female,2,4,1,34,33.44,21.33,2,159
14161,01:42:19,0,14119,Pascale,female,0,3,0,43,44.02,24.21,3,164
1419,01:42:19,0,1417,Olivia,female,0,3,0,29,47.61,21.39,4,154
2698,01:42:18,0,2688,Sarah,female,0,3,0,26,33.52,21.38,5,166
13134,01:42:18,0,13093,Sarah,female,5,5,0,42,43.13,22.3,8,173
7817,01:42:15,0,7795,Joanne,female,3,3,0,29,32.58,22.39,7,163
12280,01:42:15,1,12243,Emma,female,5,5,0,29,40.35,21.83,7,171
12279,01:42:14,1,12242,Louise,female,8,8,1,18,39.89,20.7,9,158
1417,01:42:14,1,1415,Nicola,female,3,3,0,45,36.22,20.75,4,163
1418,01:42:14,0,1416,Helen,female,6,6,0,32,45.24,20.25,4,165
4460,01:42:13,0,4444,Sarah,female,4,5,0,51,44.35,22.02,4,168
10412,01:42:13,1,10382,Natasha,female,2,2,0,45,34.63,22.02,3,164
11151,01:42:13,0,11118,Beverley,female,3,5,0,28,46.62,26.45,7,164
14160,01:42:12,0,14118,Kathryn,female,2,4,0,38,34.65,18.84,6,160
2693,01:42:11,1,2683,Angie,female,0,5,1,26,27.51,23.43,8,170
10411,01:42:10,1,10381,Deb,female,1,8,1,27,39.56,20.09,5,174
1415,01:42:10,1,1413,Fiona,female,3,3,0,18,28.59,24.14,6,175
11149,01:42:09,0,11116,Mel,female,0,6,0,30,22.04,24.13,5,161
4459,01:42:09,0,4443,Hannah,female,5,5,0,48,38.01,21.89,9,164
12278,01:42:09,0,12241,Pippa,female,3,3,0,35,30.29,21.8,7,160
13416,01:42:08,1,13374,Timi,female,2,2,0,43,42.63,20.4,11,165
7300,01:42:07,0,7278,Mel,female,3,8,0,47,34.65,18.69,7,163
7299,01:42:07,0,7277,Janey,female,0,2,0,55,28.66,19.9,8,164
1414,01:42:07,0,1412,Katie,female,6,6,0,31,36.16,23.67,5,164
11148,01:42:07,0,11115,Linda,female,2,4,0,34,33.18,23.29,7,156
12277,01:42:07,0,12240,Catherine,female,3,3,0,22,35.97,21.32,2,161
14158,01:42:05,1,14116,Lucy,female,0,6,0,42,51.1,22.29,9,177
6120,01:42:05,0,6101,Claire,female,2,5,0,30,39.97,20.62,5,162
1413,01:42:05,0,1411,Katie,female,2,2,0,31,35.58,20.56,5,158
1412,01:42:04,0,1410,Julie,female,0,6,0,31,53.21,21.97,3,159
14624,01:42:04,0,14577,Kimberley,female,1,6,0,25,31.2,22.8,5,159
1411,01:42:03,1,1409,Suzie,female,0,5,1,32,25.22,20.21,5,161
4458,01:42:02,1,4442,Elaine,female,0,1,0,29,36.39,22.54,5,161
4457,01:42:01,0,4441,Ewa,female,5,6,1,39,19.55,23.93,0,155
8898,01:42:00,0,8874,Debbie,female,3,3,0,33,36.81,22.94,6,162
2691,01:41:59,1,2681,Nicola,female,3,3,0,50,34.28,23.68,10,173
14156,01:41:59,0,14114,Julie,female,0,5,0,41,36.8,19.81,4,169
13132,01:41:58,0,13091,Sarah,female,0,3,0,37,19.36,22.1,5,166
3568,01:41:57,0,3556,Alison,female,0,3,0,28,23.82,23.27,7,161
6118,01:41:57,1,6099,Sarah,female,0,4,0,37,28.38,23.14,6,158
13131,01:41:55,0,13090,Ellie,female,3,3,0,39,33.41,19.94,6,169
2689,01:41:54,0,2679,Kat,female,1,6,0,35,52.65,19.17,6,163
12272,01:41:54,0,12235,Beth,female,5,5,0,28,26.0,21.77,5,161
13130,01:41:54,1,13089,Lorna,female,0,5,0,20,31.87,21.92,6,167
13415,01:41:54,0,13373,Becky,female,5,5,0,32,39.62,22.87,3,166
7814,01:41:52,0,7792,Lydia,female,2,4,0,36,37.62,22.26,3,170
7813,01:41:52,0,7791,Susie,female,0,3,0,18,36.06,20.41,5,159
7297,01:41:51,0,7275,Annette,female,2,4,0,32,54.54,20.92,5,175
3567,01:41:51,0,3555,Hannah,female,1,3,0,42,23.32,23.17,7,163
5094,01:41:50,0,5076,Csilla,female,0,5,0,23,36.71,22.49,5,161
6116,01:41:49,0,6097,Aine,female,1,2,0,32,25.55,23.12,6,172
8894,01:41:49,0,8870,Rhiannon,female,0,2,0,36,33.97,22.97,12,165
2687,01:41:48,0,2677,Susannah,female,2,4,0,34,30.22,19.13,3,160
6115,01:41:48,0,6096,Gina,female,0,6,0,34,22.27,20.2,2,160
10406,01:41:48,0,10376,Hetty,female,3,4,0,46,31.84,20.67,7,172
14153,01:41:48,1,14111,Maria,female,0,3,0,42,30.29,24.02,5,171
1407,01:41:48,1,1405,Karen,female,0,5,0,32,39.34,22.26,7,173
13129,01:41:48,1,13088,Helen,female,0,4,1,46,35.01,20.05,4,156
10407,01:41:48,1,10377,Stacey,female,2,3,0,38,38.39,22.75,6,155
6114,01:41:47,0,6095,Cathy,female,0,6,0,36,20.01,22.39,5,163
14152,01:41:47,0,14110,Polly,female,0,1,0,26,38.0,23.34,8,161
5091,01:41:45,1,5073,Penny,female,5,5,1,36,27.26,19.94,9,171
5092,01:41:45,0,5074,Bella,female,6,6,0,26,40.38,21.32,5,161
1406,01:41:44,0,1404,Nichola,female,0,5,0,29,41.06,23.05,8,172
14150,01:41:43,0,14108,Laura,female,2,4,0,44,33.0,21.17,3,176
2685,01:41:43,0,2675,Jennifer,female,0,6,0,45,38.53,22.17,4,157
14149,01:41:42,0,14107,Rachel,female,0,2,0,44,34.6,22.18,2,158
5089,01:41:42,0,5071,Kelly,female,3,3,0,41,37.4,22.8,4,173
6112,01:41:41,0,6093,Lucy,female,2,2,0,23,23.09,22.15,6,168
11144,01:41:41,0,11111,Autumn,female,1,1,0,18,25.38,21.77,0,160
10402,01:41:40,0,10372,Elaine,female,1,6,0,39,38.86,23.38,1,172
13127,01:41:38,1,13086,Rachel,female,2,3,1,26,23.15,21.74,7,159
6925,01:41:38,0,6903,Natalie,female,3,4,0,42,26.53,21.82,11,161
9825,01:41:37,0,9798,Liana,female,3,6,0,28,32.4,18.89,5,163
2684,01:41:37,0,2674,Meghann,female,1,4,0,28,37.89,21.68,3,160
11142,01:41:37,0,11109,Laura,female,4,4,0,39,39.46,22.42,4,160
11141,01:41:36,0,11108,Zuzanna,female,1,2,0,51,41.54,22.48,2,160
2683,01:41:36,0,2673,Lorraine,female,6,6,0,26,50.6,21.31,0,167
2682,01:41:35,0,2672,Kirsty,female,2,5,0,39,33.29,20.28,8,159
6924,01:41:35,0,6902,Dee,female,2,5,0,30,37.02,22.89,2,169
5088,01:41:33,0,5070,Cindy,female,1,5,0,34,45.52,21.19,9,168
10399,01:41:33,1,10369,Kerry,female,2,4,0,45,39.87,20.74,8,168
6111,01:41:33,0,6092,Charlotte,female,2,3,0,40,17.86,23.19,5,165
13126,01:41:32,1,13085,Martine,female,0,5,1,38,20.34,21.63,3,168
6107,01:41:32,1,6088,Sophia,female,6,6,0,29,14.12,21.95,2,168
6108,01:41:32,0,6089,Danielle,female,0,1,0,29,38.82,21.99,4,162
6109,01:41:32,0,6090,Harriet,female,1,5,0,32,17.25,21.29,6,163
6105,01:41:31,0,6086,Emily,female,2,5,0,21,31.15,21.85,7,163
6106,01:41:31,0,6087,Grace,female,3,5,0,29,30.66,21.67,8,160
14144,01:41:30,0,14102,Francesca,female,0,4,0,30,38.36,24.42,5,164
14145,01:41:30,0,14103,Nicola,female,7,7,0,19,40.61,19.93,3,171
5086,01:41:30,0,5068,Amy,female,4,4,0,51,41.65,23.98,7,159
12263,01:41:30,0,12226,Katie,female,4,5,0,43,36.23,22.69,8,156
2680,01:41:30,0,2670,Elizabeth,female,1,2,0,28,28.54,22.44,6,158
7809,01:41:30,0,7787,Léa,female,2,5,0,45,31.09,21.63,6,160
11140,01:41:29,0,11107,Ella,female,1,6,0,45,37.85,20.92,2,161
12262,01:41:29,0,12225,Marina,female,3,5,0,39,46.37,19.62,9,173
14143,01:41:29,0,14101,Sarah,female,0,1,0,56,30.54,20.43,1,174
4050,01:41:29,0,4037,Debbie,female,0,4,0,36,45.56,21.94,5,165
12261,01:41:28,1,12224,Abigail,female,3,5,0,34,29.38,20.97,8,162
6923,01:41:28,0,6901,Dorota,female,2,2,0,38,35.67,21.58,5,174
11139,01:41:28,0,11106,Emma,female,3,6,0,34,26.77,20.19,2,172
6103,01:41:26,0,6084,Caroline,female,3,3,0,46,36.0,21.93,5,165
14141,01:41:26,0,14099,Emily,female,2,3,0,45,39.16,23.22,8,161
1398,01:41:26,1,1396,Lottie,female,4,4,0,23,37.31,21.96,8,163
10397,01:41:25,0,10367,Amy,female,0,3,0,28,31.43,21.39,5,167
8889,01:41:25,1,8865,Kate,female,6,6,0,25,32.7,22.48,5,162
12259,01:41:24,0,12222,Maxine,female,0,6,0,38,45.0,21.33,9,155
2678,01:41:23,0,2668,Carly,female,1,3,0,27,46.22,25.18,9,155
14622,01:41:21,0,14575,Nikki,female,4,5,0,41,44.18,24.17,5,159
2676,01:41:20,0,2666,Sarah,female,0,5,0,40,47.83,20.13,9,156
261,01:41:20,0,261,Charlotte,female,0,3,0,52,20.65,19.56,7,165
6101,01:41:20,1,6082,Amanda,female,5,5,1,45,52.76,21.58,6,168
8887,01:41:19,0,8863,Lara,female,4,6,0,28,45.84,20.28,12,163
1396,01:41:18,0,1394,Emma,female,1,1,0,28,39.73,22.49,2,176
12258,01:41:18,0,12221,Shaina,female,0,6,0,18,33.93,22.62,8,167
14139,01:41:18,1,14097,Wendy,female,5,5,1,23,31.87,22.03,8,164
14140,01:41:18,0,14098,Victoria,female,9,9,0,39,29.04,22.71,5,171
10395,01:41:17,1,10365,Maria,female,1,1,0,31,43.52,22.87,1,161
6922,01:41:17,0,6900,Joanne,female,0,4,0,23,33.32,21.56,6,155
9821,01:41:17,0,9794,Clare,female,4,7,0,24,33.7,24.58,5,170
2673,01:41:16,1,2663,Chloe,female,2,4,1,31,40.72,20.9,9,161
11137,01:41:16,0,11104,Georgia,female,5,5,0,36,36.7,22.37,4,168
14138,01:41:14,0,14096,Sharon,female,1,6,0,29,36.01,23.71,1,160
3560,01:41:14,0,3548,Adrianne,female,1,8,1,33,38.54,20.23,9,154
11136,01:41:14,0,11103,Misti,female,4,4,0,43,45.98,22.55,11,174
12257,01:41:13,0,12220,Becky,female,2,4,0,36,44.81,23.36,11,166
8884,01:41:13,1,8860,Rebecca,female,2,3,0,45,37.49,20.95,5,175
8885,01:41:13,0,8861,Heidi,female,3,4,0,37,34.55,21.62,12,159
1393,01:41:13,1,1391,Rachel,female,0,2,0,37,37.58,20.87,8,162
2672,01:41:13,0,2662,Lauren,female,1,4,0,32,29.57,22.5,3,163
3559,01:41:12,0,3547,Gill,female,0,4,0,43,32.05,19.38,8,159
4046,01:41:11,0,4033,Victoria,female,0,0,0,18,25.22,21.91,0,170
4045,01:41:11,0,4032,Courtney,female,1,6,0,39,26.81,22.56,4,164
8882,01:41:10,0,8858,Sarah,female,1,3,0,29,35.55,23.61,8,176
10393,01:41:09,0,10363,Megan,female,0,3,0,38,43.23,22.29,5,159
5082,01:41:09,1,5064,Claire,female,3,4,0,43,51.91,22.45,6,160
14135,01:41:09,0,14093,Niki,female,0,3,0,32,13.7,19.87,6,167
260,01:41:06,0,260,Heather,female,0,3,0,37,25.37,24.36,9,162
6097,01:41:06,0,6078,Amy,female,5,5,0,28,28.97,21.3,6,166
5081,01:41:06,0,5063,Jane,female,3,3,0,32,24.27,20.04,6,167
6098,01:41:06,1,6079,Sandra,female,3,3,0,44,44.59,22.17,6,165
6096,01:41:05,0,6077,Gemma,female,2,4,0,18,51.18,22.03,5,164
4044,01:41:05,0,4031,Julie,female,0,2,0,43,40.01,21.32,6,161
10392,01:41:05,1,10362,Emma,female,2,3,0,33,44.96,21.49,6,158
9566,01:41:04,1,9539,Sarah,female,0,3,0,36,46.75,23.28,9,158
